Date,Close,High,Low,Open,Volume,returns,volatility,arima_pred
2016-07-15,8541.400390625,8594.7998046875,8510.0498046875,8565.4501953125,221700,-0.0027591572520208,0.0080306017404685,0.00024929159498450953
2016-07-18,8508.7001953125,8587.099609375,8494.349609375,8564.0498046875,164300,-0.0038357821106622,0.007818883181149,0.0005327188892816166
2016-07-19,8528.5498046875,8540.0498046875,8476.7001953125,8514.2998046875,167900,0.0023301434628515,0.0078115399675811,0.0005022511847107567
2016-07-20,8565.849609375,8569.900390625,8512.5498046875,8515.4501953125,160300,0.0043639864706521,0.0076993172146531,0.00032414482636921644
2016-07-21,8510.099609375,8585.25,8503.4501953125,8582.7001953125,150000,-0.0065296748506876,0.0078679530147394,0.00030259997437590995
2016-07-22,8541.2001953125,8548.9501953125,8489.7998046875,8519.650390625,143200,0.0036478885225085,0.0078340022799847,0.0006339557672443796
2016-07-25,8635.650390625,8641.150390625,8517.2001953125,8519.9501953125,150000,0.0109974930243212,0.0079724446026652,0.00025548312316201854
2016-07-26,8590.650390625,8644.900390625,8577.150390625,8633.75,154800,-0.0052245810557146,0.006001685216998,0.0001189310656248773
2016-07-27,8615.7998046875,8665.0,8572.0498046875,8599.400390625,184100,0.0029232563005614,0.0059821227058414,0.0006354898565151517
2016-07-28,8666.2998046875,8674.7001953125,8625.25,8636.9501953125,233500,0.0058442139411648,0.0060107378664389,0.00027686760466769236
2016-07-29,8638.5,8670.349609375,8631.150390625,8668.2998046875,157000,-0.0032129615963578,0.0059793449985413,0.0002686896321819492
2016-08-01,8636.5498046875,8711.2998046875,8590.5,8654.2998046875,188400,-0.0002257817306269,0.0057351567070043,0.0005420294215085606
2016-08-02,8622.900390625,8687.2001953125,8611.400390625,8647.4501953125,169400,-0.0015816745902789,0.0057439760240196,0.0003919641267248081
2016-08-03,8544.849609375,8635.4501953125,8529.599609375,8635.2001953125,163000,-0.0090927837382057,0.0061406416436184,0.00046583412483620565
2016-08-04,8551.099609375,8601.400390625,8518.150390625,8599.9501953125,164700,0.0007311673892417,0.006027633079464,0.0006746601011096227
2016-08-05,8683.150390625,8689.400390625,8590.150390625,8600.2001953125,157900,0.0153245270883402,0.0067600526317255,0.0003339138797466214
2016-08-08,8711.349609375,8723.5,8697.599609375,8712.849609375,172600,0.0032423172214172,0.0067112739794642,-2.8153930881807184e-05
2016-08-09,8678.25,8728.349609375,8638.2001953125,8727.7998046875,200100,-0.0038068328301676,0.0058672976099454,0.00041421795797245926
2016-08-10,8575.2998046875,8690.099609375,8564.599609375,8686.7001953125,173600,-0.0119339403558223,0.006397364744284,0.0005276167099994159
2016-08-11,8592.150390625,8601.150390625,8540.0498046875,8572.7998046875,189200,0.0019630860910883,0.0064063662566173,0.0007461592279752272
2016-08-16,8642.5498046875,8682.349609375,8600.4501953125,8670.25,224800,0.0058486143833095,0.0064274032774625,0.00028115332355660953
2016-08-17,8624.0498046875,8667.099609375,8603.599609375,8639.7998046875,174100,-0.0021428662849281,0.0064135093958709,0.00026760894860001155
2016-08-18,8673.25,8690.7001953125,8645.0498046875,8648.849609375,164300,0.0056887871001746,0.0064313918790187,0.0005101877640665991
2016-08-19,8666.900390625,8696.599609375,8647.099609375,8694.2998046875,191900,-0.0007323592374647,0.0064323514223142,0.00022169747359794323
2016-08-22,8629.150390625,8684.849609375,8614.0,8667.0,152300,-0.0043651652530661,0.0064701725460817,0.00047806525834903136
2016-08-23,8632.599609375,8642.150390625,8580.0,8628.349609375,187500,0.0003996372089627,0.006275509328649,0.0005302208838372327
2016-08-24,8650.2998046875,8661.0498046875,8620.900390625,8648.5,149600,0.002048290749933,0.0062473362121174,0.0003758285364551592
2016-08-25,8592.2001953125,8683.0498046875,8583.650390625,8668.849609375,213100,-0.0067391421502295,0.0059645414991372,0.0003605817202733935
2016-08-26,8572.5498046875,8622.9501953125,8547.5498046875,8614.349609375,147500,-0.0022896225356679,0.0058756318473233,0.0006273996479389124
2016-08-29,8607.4501953125,8622.0,8543.75,8583.75,129700,0.004062914858462,0.0059101181334965,0.00043493796620873096
2016-08-30,8744.349609375,8750.599609375,8642.25,8646.75,150200,0.0157796028316789,0.0067440634066642,0.000287098863498748
2016-08-31,8786.2001953125,8819.2001953125,8754.0498046875,8754.0498046875,362200,0.0047745981624819,0.006753750319733,-3.1433083734588526e-05
2016-09-01,8774.650390625,8813.25,8759.9501953125,8793.599609375,238900,-0.0013154039773133,0.0067662580229942,0.0003690069088278084
2016-09-02,8809.650390625,8824.099609375,8768.2001953125,8796.349609375,191500,0.0039808288831956,0.006779059071253,0.00046293367713100015
2016-09-06,8943.0,8950.849609375,8848.4501953125,8852.7001953125,195600,0.0150233474468299,0.0070186507198608,0.0002833621446689235
2016-09-07,8917.9501953125,8968.7001953125,8913.349609375,8968.7001953125,290100,-0.0028049819116828,0.0070968465514291,-7.93371942205335e-06
2016-09-08,8952.5,8960.349609375,8896.0,8915.5,217200,0.0038667014380895,0.006430402263126,0.0005910365196259506
2016-09-09,8866.7001953125,8939.150390625,8858.7001953125,8934.2998046875,175900,-0.0096301143518348,0.0068512341727715,0.00025842457144979947
2016-09-12,8715.599609375,8746.9501953125,8699.400390625,8732.9501953125,184500,-0.0171882299396912,0.007854079561916,0.0007366847463081418
2016-09-14,8726.599609375,8739.849609375,8688.900390625,8710.650390625,184300,0.0012613090035687,0.0073457986294765,0.0008573971683386507
2016-09-15,8742.5498046875,8751.9501953125,8704.349609375,8743.849609375,145400,0.0018260991839711,0.0073448055338349,0.0002775666839544313
2016-09-16,8779.849609375,8847.650390625,8750.5,8780.849609375,265800,0.0042573919410826,0.007298464319727,0.0003889958449416434
2016-09-19,8808.400390625,8824.2998046875,8774.2001953125,8788.4501953125,131700,0.0032465772692253,0.0072863802316259,0.0002914390827310803
2016-09-20,8775.900390625,8816.4501953125,8759.2998046875,8816.099609375,136500,-0.0036964832905136,0.0072726871042141,0.0003433396235531766
2016-09-21,8777.150390625,8826.849609375,8757.2998046875,8790.2998046875,148800,0.0001424253843608,0.0072674163468905,0.0005399993389796839
2016-09-22,8867.4501953125,8893.349609375,8837.7998046875,8873.349609375,172800,0.0102354930170989,0.0074642107619018,0.00038137488460872804
2016-09-23,8831.5498046875,8885.2001953125,8820.2998046875,8880.75,185900,-0.0040567760733005,0.0075538156162263,0.0001139058550504517
2016-09-26,8723.0498046875,8809.5498046875,8715.099609375,8807.900390625,164000,-0.0123615900172105,0.0080969049064943,0.0006015921428965296
2016-09-27,8706.400390625,8768.5,8690.5,8748.900390625,151400,-0.0019104927510736,0.00795131954645,0.0007426034631032978
2016-09-28,8745.150390625,8767.0498046875,8703.150390625,8711.2001953125,165500,0.0044408733836031,0.0079634415111346,0.0003980683510613517
2016-09-29,8591.25,8800.650390625,8558.25,8792.7001953125,372900,-0.0177550621960591,0.0089045388793829,0.00028392995891929367
2016-09-30,8611.150390625,8637.150390625,8555.2001953125,8581.5,181700,0.0023136770509358,0.0081581941804116,0.0009746201089418738
2016-10-03,8738.099609375,8745.2001953125,8635.0,8666.150390625,137300,0.0146348095219124,0.0087529661210163,0.00022006675036413616
2016-10-04,8769.150390625,8783.650390625,8736.099609375,8770.0,184300,0.0035471948830647,0.0087879375734851,1.7726603709479298e-05
2016-10-05,8743.9501953125,8806.9501953125,8731.400390625,8806.349609375,157200,-0.0028778699216004,0.008758831045323,0.0003949209792964051
2016-10-06,8709.5498046875,8781.150390625,8684.650390625,8768.7001953125,163600,-0.0039419526365027,0.0080421759767664,0.0005040388011704718
2016-10-07,8697.599609375,8723.7001953125,8663.7998046875,8721.7001953125,150400,-0.0013730217286708,0.0080344844982153,0.0005117832402428896
2016-10-10,8708.7998046875,8745.7998046875,8703.9501953125,8735.349609375,108400,0.0012869056479532,0.0079727648866656,0.00043305359640061534
2016-10-13,8573.349609375,8681.5498046875,8541.349609375,8671.5,212300,-0.0156754771216134,0.0083864497136693,0.00037073932026622037
2016-10-14,8583.400390625,8604.4501953125,8549.7998046875,8594.0,162800,0.001171641761961,0.0076005443399644,0.0008930576219762598
2016-10-17,8520.400390625,8615.400390625,8506.150390625,8612.9501953125,197400,-0.0073668169692744,0.0077199095344686,0.0002723604478982527
2016-10-18,8677.900390625,8685.099609375,8555.900390625,8556.0498046875,216600,0.0183162749892034,0.0087997069350994,0.0006657471919151556
2016-10-19,8659.099609375,8698.75,8636.7001953125,8697.5,172100,-0.002168862965894,0.0087429008259683,-0.00019130530781688132
2016-10-20,8699.400390625,8727.0,8678.2998046875,8693.349609375,161000,0.0046433567024341,0.008779339706211,0.0006125603040513178
2016-10-21,8693.0498046875,8709.099609375,8652.0498046875,8708.599609375,157300,-0.0007302693005771,0.0087507257500378,0.00023037597789641071
2016-10-24,8708.9501953125,8736.9501953125,8684.150390625,8709.849609375,157100,0.0018274215664756,0.0087641605611432,0.0004760813797772968
2016-10-25,8691.2998046875,8722.650390625,8663.4501953125,8721.7001953125,189800,-0.0020287520787162,0.0084240342050517,0.0003450095644367954
2016-10-26,8615.25,8657.2998046875,8596.599609375,8657.2998046875,219300,-0.0087886141432832,0.0085731001570262,0.000489631945029671
2016-10-27,8615.25,8624.849609375,8550.25,8607.099609375,242800,0.0,0.0081825067374099,0.0006602729603467207
2016-10-28,8638.0,8653.75,8581.75,8625.0,175500,0.0026371858270232,0.0082060161940697,0.0003590188801594522
2016-11-01,8626.25,8669.599609375,8614.5,8653.150390625,165000,-0.0013611945858348,0.0081330932091709,0.0003466482301013603
2016-11-02,8514.0,8549.5,8504.849609375,8542.7998046875,155300,-0.0130980125467139,0.0076951240595063,0.0004692561582247775
2016-11-03,8484.9501953125,8537.650390625,8476.150390625,8499.849609375,170500,-0.0034178384703509,0.0076945841512822,0.0007939771998126792
2016-11-04,8433.75,8504.0,8400.25,8503.599609375,224800,-0.0060525159761116,0.0069178044291322,0.0004318848089296189
2016-11-07,8497.0498046875,8535.849609375,8481.4501953125,8535.75,172800,0.0074775084884729,0.0071168295545491,0.0005910300741343425
2016-11-08,8543.5498046875,8559.400390625,8480.099609375,8540.0,195700,0.0054575679826926,0.0072670576243398,0.00015017589675570393
2016-11-09,8432.0,8476.2001953125,8002.25,8067.5,314300,-0.0131425976316571,0.007710525476688,0.0003083277363110949
2016-11-10,8525.75,8598.4501953125,8510.7001953125,8555.599609375,263100,0.0110570040404547,0.0081865678740035,0.0008309397277319051
2016-11-11,8296.2998046875,8460.599609375,8284.9501953125,8456.650390625,266900,-0.0272813871024,0.0099746061476126,-1.0246040344790927e-05
2016-11-15,8108.4501953125,8288.5498046875,8093.2001953125,8284.849609375,359200,-0.022902856859881,0.0105659544121393,0.0013253382051236688
2016-11-16,8111.60009765625,8210.0498046875,8089.39990234375,8205.650390625,269500,0.0003883961302774,0.0105531463423852,0.0008984042060710487
2016-11-17,8079.9501953125,8151.25,8060.2998046875,8105.10009765625,191300,-0.0039094394399234,0.0105034231943601,0.0002946581290910493
2016-11-18,8074.10009765625,8128.9501953125,8048.2998046875,8097.5498046875,161200,-0.0007242886837538,0.0093753997472624,0.0005571606277053013
2016-11-21,7929.10009765625,8102.4501953125,7916.39990234375,8102.10009765625,218800,-0.018121871425978,0.0098994193364581,0.00040355939900345555
2016-11-22,8002.2998046875,8019.0498046875,7938.14990234375,7989.14990234375,210200,0.0091894274947825,0.0101488964356383,0.0009591336215746592
2016-11-23,8033.2998046875,8055.2001953125,7973.10009765625,8051.2001953125,181000,0.0038664021768522,0.0102712634837033,1.7363714128026248e-05
2016-11-24,7965.5,8024.85009765625,7952.5498046875,8011.7998046875,260500,-0.0084756620986245,0.0102371169850956,0.00038543164754133375
2016-11-25,8114.2998046875,8122.25,7976.75,8007.9501953125,177900,0.0185081971326499,0.0113772858383766,0.0006739583968224615
2016-11-28,8126.89990234375,8146.5,8066.5,8080.64990234375,189700,0.0015516218520139,0.0113502827283693,-0.00019887680692716963
2016-11-29,8142.14990234375,8197.349609375,8128.7001953125,8131.5498046875,189700,0.0018747258935887,0.0113805634584252,0.0005026982781281068
2016-11-30,8224.5,8234.25,8139.25,8172.14990234375,248000,0.0100632436210104,0.011666142153801,0.00033769902993056536
2016-12-01,8192.900390625,8250.7998046875,8185.0498046875,8244.0,157700,-0.0038495313077255,0.0116683840222065,0.00012873864192360318
2016-12-02,8086.7998046875,8159.2998046875,8070.0498046875,8153.5498046875,171500,-0.0130348946163291,0.0116655130607314,0.000592095412047494
2016-12-05,8128.75,8141.89990234375,8056.85009765625,8088.75,126500,0.0051740815952034,0.0117800298715504,0.0007648911419493398
2016-12-06,8143.14990234375,8178.7001953125,8130.85009765625,8153.14990234375,115300,0.0017699108511295,0.0117705528796895,0.0001807425429593261
2016-12-07,8102.0498046875,8190.4501953125,8077.5,8168.39990234375,169800,-0.0050599790817267,0.0116001181329115,0.00041211500313592474
2016-12-08,8246.849609375,8256.25,8151.75,8152.10009765625,142500,0.017714169916451,0.0122956772042009,0.0005656509237177748
2016-12-09,8261.75,8274.9501953125,8241.9501953125,8271.7001953125,149700,0.0018051676124941,0.0120288860925133,-0.00015109547758107692
2016-12-12,8170.7998046875,8230.650390625,8154.4501953125,8230.650390625,108100,-0.0110696301085065,0.0118908871017076,0.0004845194102231357
2016-12-13,8221.7998046875,8228.849609375,8155.7998046875,8196.150390625,184000,0.0062223400515642,0.0104989106995096,0.0007297884215030903
2016-12-14,8182.4501953125,8229.400390625,8165.10009765625,8229.349609375,144600,-0.0047974988003114,0.0092275731371672,0.00015708724772128504
2016-12-15,8153.60009765625,8225.900390625,8121.9501953125,8128.39990234375,181800,-0.0035320811496494,0.0092680824849636,0.0006142392440757413
2016-12-16,8139.4501953125,8178.7001953125,8127.4501953125,8178.2001953125,203000,-0.001736925332793,0.009231432582095,0.0004750996377444683
2016-12-19,8104.35009765625,8132.5,8094.85009765625,8126.0,107400,-0.0043216675473717,0.0092855710862423,0.0004520841503981245
2016-12-20,8082.39990234375,8124.10009765625,8062.75,8110.60009765625,128000,-0.0027121205636996,0.0083264464254601,0.0005346684714973981
2016-12-21,8061.2998046875,8112.5498046875,8053.25,8105.85009765625,123700,-0.0026140364419853,0.0081359508391106,0.0004681328077322595
2016-12-22,7979.10009765625,8046.4501953125,7964.9501953125,8043.85009765625,122600,-0.0102491742213465,0.0084093925427391,0.0004799217790502298
2016-12-23,7985.75,8022.60009765625,7942.0498046875,7972.5,124100,0.0008330679821808,0.0082008846841785,0.0007062093952336804
2016-12-26,7908.25,7970.0498046875,7893.7998046875,7965.10009765625,106900,-0.0097521850030884,0.0073022072846143,0.0003238746576449884
2016-12-27,8032.85009765625,8044.64990234375,7903.7001953125,7915.0498046875,118800,0.0156328778358968,0.0081654032872987,0.0007258552007354615
2016-12-28,8034.85009765625,8100.5498046875,8028.39990234375,8047.5498046875,126700,0.0002489466427699,0.0081489122450311,-0.00012416501385486618
2016-12-29,8103.60009765625,8111.10009765625,8020.7998046875,8030.60009765625,178500,0.0085200765943986,0.0080540523370679,0.0005252123068628059
2016-12-30,8185.7998046875,8197.0,8114.75,8119.64990234375,127600,0.0100925025171995,0.0083510549739613,0.00013349080764178044
2017-01-02,8179.5,8212.0,8133.7998046875,8210.099609375,118300,-0.0007698979027411,0.0078081243159319,0.0001730685289277071
2017-01-03,8192.25,8219.099609375,8148.60009765625,8196.0498046875,127300,0.0015575613575361,0.007740458525793,0.0004899559895749768
2017-01-04,8190.5,8218.5,8180.89990234375,8202.650390625,132400,-0.0002136393470761,0.0077346287914717,0.0003500283090921555
2017-01-05,8273.7998046875,8282.650390625,8223.7001953125,8226.650390625,159100,0.0101189259729877,0.007918099742821,0.00043410478146496526
2017-01-06,8243.7998046875,8306.849609375,8233.25,8281.849609375,139400,-0.0036324930615801,0.0069795283925233,0.00010572727467581038
2017-01-09,8236.0498046875,8263.0,8227.75,8259.349609375,99100,-0.000940542632975,0.0069693852045138,0.0005906829123122526
2017-01-10,8288.599609375,8293.7998046875,8261.0,8262.7001953125,142900,0.006360193250249,0.0066335027529653,0.00040262150801581337
2017-01-11,8380.650390625,8389.0,8322.25,8327.7998046875,186500,0.0110444941375065,0.0069124864080375,0.00022538179062340087
2017-01-12,8407.2001953125,8417.2001953125,8382.2998046875,8391.0498046875,172600,0.0031629810720875,0.0068011475580473,0.0001241857469280766
2017-01-13,8400.349609375,8461.0498046875,8373.150390625,8457.650390625,185300,-0.0008151796539613,0.0067302979065233,0.0003828718761581849
2017-01-16,8412.7998046875,8426.7001953125,8374.400390625,8390.9501953125,124100,0.0014810071904502,0.0066913546971421,0.0004448678260239954
2017-01-17,8398.0,8440.900390625,8378.2998046875,8415.0498046875,122000,-0.001760750075312,0.0066012853116701,0.00036230485623525927
2017-01-18,8417.0,8460.2998046875,8397.400390625,8403.849609375,163800,0.0022598879674375,0.0065240312954978,0.00047776860150372877
2017-01-19,8435.099609375,8445.150390625,8404.0498046875,8418.400390625,165900,0.0021480547533008,0.0064403547372831,0.00033167093606025296
2017-01-20,8349.349609375,8423.650390625,8340.9501953125,8404.349609375,202600,-0.0102178802464588,0.0064373432017708,0.00036736633563494577
2017-01-23,8391.5,8404.150390625,8327.2001953125,8329.599609375,195000,0.0050356440298158,0.0064593192209667,0.0007301884320925066
2017-01-24,8475.7998046875,8480.9501953125,8398.150390625,8407.0498046875,179200,0.0099957322821512,0.0060311022600806,0.0001925752188148791
2017-01-25,8602.75,8612.599609375,8493.9501953125,8499.4501953125,292500,0.0148668985383623,0.0059546193687557,0.00016288970573662235
2017-01-27,8641.25,8672.7001953125,8606.900390625,8610.5,275400,0.0044653286907273,0.0059188533845755,2.3426393257603296e-05
2017-01-30,8632.75,8662.599609375,8617.75,8635.5498046875,304700,-0.0009841380903137,0.0058761832356402,0.00036613400558513056
2017-01-31,8561.2998046875,8631.75,8552.400390625,8629.4501953125,521000,-0.0083110852188643,0.0061341089615207,0.00045363849498156905
2017-02-01,8716.400390625,8722.400390625,8537.5,8570.349609375,327700,0.0179543284874153,0.0069915476912911,0.0006539250244048701
2017-02-02,8734.25,8757.599609375,8685.7998046875,8724.75,283500,0.00204572496732,0.0069872265531944,-0.00017783718266994902
2017-02-03,8740.9501953125,8748.25,8707.75,8735.150390625,191000,0.0007668233343177,0.006967572086253,0.000483227631853795
2017-02-06,8801.0498046875,8814.099609375,8770.2001953125,8785.4501953125,194400,0.0068521085989636,0.006838232888767,0.00037522372558914627
2017-02-07,8768.2998046875,8809.2998046875,8741.0498046875,8805.7001953125,226300,-0.0037280876822229,0.0068428583650091,0.0002166996720217946
2017-02-08,8769.0498046875,8791.25,8715.0,8774.5498046875,218700,8.553173850807276e-05,0.0068174011460918,0.000568982025464126
2017-02-09,8778.400390625,8821.400390625,8724.099609375,8795.5498046875,187500,0.0010657487804178,0.0067841998495708,0.0003766644190264884
2017-02-10,8793.5498046875,8822.099609375,8771.2001953125,8812.349609375,225900,0.0017242727924366,0.0065127772625195,0.000389852767817571
2017-02-13,8805.0498046875,8826.900390625,8754.2001953125,8819.7998046875,204900,0.0013069223565665,0.0065129339608243,0.00036719096301632623
2017-02-14,8792.2998046875,8820.4501953125,8772.5,8819.900390625,188300,-0.0014490821077153,0.0065290648637318,0.00038471971807371036
2017-02-15,8724.7001953125,8807.900390625,8712.849609375,8778.9501953125,216100,-0.0077182103048163,0.0068770446605298,0.0004634628189694063
2017-02-16,8778.0,8783.9501953125,8719.599609375,8739.0,184600,0.0060904853366915,0.006890982766873,0.0006339760636675088
2017-02-17,8821.7001953125,8896.4501953125,8804.25,8883.7001953125,298300,0.0049660260841438,0.0069192222761009,0.00018225085859650277
2017-02-20,8879.2001953125,8886.25,8809.7998046875,8818.5498046875,167800,0.0064968675020789,0.0069812509057997,0.0003159632379861783
2017-02-21,8907.849609375,8920.7998046875,8860.9501953125,8890.75,175700,0.0032213817527225,0.0063500224810771,0.0002404685371886379
2017-02-22,8926.900390625,8960.75,8905.25,8931.599609375,247100,0.0021363673161383,0.0063369568661794,0.00035537869079925525
2017-02-23,8939.5,8982.150390625,8927.5498046875,8956.400390625,377200,0.0014104252886116,0.0061330119147691,0.0003624683614757305
2017-02-27,8896.7001953125,8951.7998046875,8888.650390625,8943.7001953125,189900,-0.0047992157934504,0.0056375094632547,0.0003826622309676497
2017-02-28,8879.599609375,8914.75,8867.599609375,8898.9501953125,293600,-0.0019239764630964,0.0056475379566725,0.0005643535506183641
2017-03-01,8945.7998046875,8960.7998046875,8898.599609375,8904.400390625,205900,0.0074276596143023,0.0057746337859775,0.00043793305996975073
2017-03-02,8899.75,8992.5,8879.7998046875,8982.849609375,218800,-0.0051609401115677,0.0055377329831006,0.00018556253485439597
2017-03-03,8897.5498046875,8907.099609375,8860.099609375,8883.5,202600,-0.0002472504647169,0.0041380312936499,0.0006188312433943837
2017-03-06,8963.4501953125,8967.7998046875,8914.0,8915.099609375,174800,0.0073792833177025,0.0043642398937341,0.0003756055724821073
2017-03-07,8946.900390625,8977.849609375,8932.7998046875,8977.75,173400,-0.001848072076356,0.0044152259466821,0.00020081071823325867
2017-03-08,8924.2998046875,8957.0498046875,8891.9501953125,8950.7001953125,177800,-0.0025292759007722,0.0042775373403972,0.000516137596421336
2017-03-09,8927.0,8945.7998046875,8899.5,8914.5,171500,0.0003025208654424,0.0041594915170935,0.0004667535346812401
2017-03-10,8934.5498046875,8975.7001953125,8903.9501953125,8953.7001953125,152700,0.0008453695473995,0.0041557741789818,0.00039279026031178315
2017-03-14,9087.0,9122.75,9060.5,9091.650390625,270300,0.0169190589685852,0.0054329090637647,0.00039288972734514597
2017-03-15,9084.7998046875,9106.5498046875,9075.5,9086.849609375,240600,-0.0002421549155174,0.0054484034556251,-8.90130709326309e-05
2017-03-16,9153.7001953125,9158.4501953125,9128.5498046875,9129.650390625,208600,0.0075555246752815,0.0056028100560113,0.0005321534337774496
2017-03-17,9160.0498046875,9218.400390625,9147.599609375,9207.7998046875,286700,0.0006934253912419,0.0055590838104939,0.00016087096074632947
2017-03-20,9126.849609375,9167.599609375,9116.2998046875,9166.9501953125,332100,-0.0036310400180971,0.0052675262273014,0.0004487865887255467
2017-03-21,9121.5,9147.75,9087.2001953125,9133.9501953125,247700,-0.0005863115999817,0.0052188031653104,0.0005146938255027474
2017-03-22,9030.4501953125,9072.900390625,9019.2998046875,9047.2001953125,232300,-0.0100320425436534,0.005765486450954,0.0004088241020131628
2017-03-23,9086.2998046875,9099.0498046875,9048.599609375,9048.75,191800,0.0061655414240061,0.0057504524137134,0.000715439309184613
2017-03-24,9108.0,9133.5498046875,9089.400390625,9104.0,203700,0.0023853850750034,0.0057378970535039,0.00016196660771865956
2017-03-27,9045.2001953125,9094.849609375,9024.650390625,9093.4501953125,202700,-0.0069188963418471,0.005987631258002,0.00039781997349645125
2017-03-28,9100.7998046875,9110.400390625,9079.7998046875,9081.5,183300,0.0061280484260037,0.0061058309130308,0.0006245448824722039
2017-03-29,9143.7998046875,9153.150390625,9109.099609375,9128.7001953125,243400,0.0047137323415894,0.0060178870736867,0.0001832125857766592
2017-03-30,9173.75,9183.150390625,9136.349609375,9142.599609375,323400,0.0032701122498964,0.0059852094192871,0.0003233139675530591
2017-03-31,9173.75,9191.7001953125,9152.099609375,9158.900390625,190900,0.0,0.0058382838762877,0.00033557768303500674
2017-04-03,9237.849609375,9245.349609375,9192.400390625,9220.599609375,139100,0.0069629874333823,0.0057771359154616,0.00043089902565340485
2017-04-05,9265.150390625,9273.900390625,9215.400390625,9264.400390625,184800,0.0029509594186491,0.0057632844961548,0.00020105033825591924
2017-04-06,9261.9501953125,9267.9501953125,9218.849609375,9245.7998046875,186100,-0.0003454609996294,0.0056432116842812,0.0003722121027705545
2017-04-07,9198.2998046875,9250.5,9188.099609375,9223.7001953125,190000,-0.0068959675911915,0.005897421127584,0.0004331457383742503
2017-04-10,9181.4501953125,9225.650390625,9174.849609375,9225.599609375,135800,-0.0018334976368336,0.0058766344576161,0.0006160371700972692
2017-04-11,9237.0,9242.7001953125,9172.849609375,9184.5498046875,200100,0.0060319921089607,0.0059578773161514,0.00042377897499424835
2017-04-12,9203.4501953125,9246.400390625,9161.7998046875,9242.5,161800,-0.003638722628744,0.0060665992900679,0.00023053730698395866
2017-04-13,9150.7998046875,9202.650390625,9144.9501953125,9202.5,166500,-0.0057371491660003,0.0051101487796769,0.0005632395705453344
2017-04-17,9139.2998046875,9160.0,9120.25,9144.75,0,-0.0012575110864404,0.0051206570655343,0.0005524965875130785
2017-04-18,9105.150390625,9217.900390625,9095.4501953125,9163.0,174200,-0.0037435443192956,0.0049076855770131,0.0004205776393339198
2017-04-19,9103.5,9120.5,9075.150390625,9112.2001953125,173700,-0.0001812754481099,0.0049029589598619,0.0005243114649071141
2017-04-20,9136.400390625,9143.900390625,9102.650390625,9108.099609375,170300,0.0036075225852634,0.0049111299771792,0.0003945522041118007
2017-04-21,9119.400390625,9183.650390625,9088.75,9179.099609375,155200,-0.0018624222643066,0.0049272628090868,0.00030969177369851575
2017-04-24,9217.9501953125,9225.400390625,9130.5498046875,9135.349609375,167700,0.0107486360189436,0.0049007225801543,0.0004924640195930021
2017-04-25,9306.599609375,9309.2001953125,9250.349609375,9273.0498046875,168700,0.0095710926019384,0.0051318416335793,7.392949049345453e-05
2017-04-26,9351.849609375,9367.0,9301.349609375,9336.2001953125,185700,0.0048503590177315,0.0051895985015189,0.00020188564493301445
2017-04-27,9342.150390625,9367.150390625,9322.650390625,9359.150390625,209400,-0.001037682638315,0.0048754405954562,0.0003150841810948981
2017-04-28,9304.0498046875,9342.650390625,9282.25,9340.9501953125,162200,-0.0040866920407427,0.0049040927535877,0.00046654500187844663
2017-05-02,9313.7998046875,9352.5498046875,9269.900390625,9339.849609375,161600,0.0010473820656935,0.0048319383722202,0.0005244227256077994
2017-05-03,9311.9501953125,9346.2998046875,9298.400390625,9344.7001953125,151600,-0.0001986077748364,0.0048052623317034,0.0003576930656653815
2017-05-04,9359.900390625,9365.650390625,9323.25,9360.9501953125,269600,0.0051361058723783,0.0048970415821223,0.00043195734013008334
2017-05-05,9285.2998046875,9377.099609375,9272.0,9374.5498046875,231900,-0.0080021649798102,0.0050652660657374,0.00025558500255274595
2017-05-08,9314.0498046875,9338.7001953125,9297.9501953125,9311.4501953125,174300,0.0030915084131222,0.0050691130842629,0.0006885082938949236
2017-05-09,9316.849609375,9338.9501953125,9307.7001953125,9337.349609375,132300,0.0003005549701442,0.0050672744293258,0.00026008641905183276
2017-05-10,9407.2998046875,9414.75,9336.0,9339.650390625,152700,0.009661416055306,0.0051815059002101,0.00043860059321793775
2017-05-11,9422.400390625,9450.650390625,9411.2998046875,9448.599609375,171100,0.0016039118008357,0.0051393241714902,0.00011844791164020385
2017-05-12,9400.900390625,9437.75,9372.5498046875,9436.650390625,154300,-0.0022844037397764,0.0050710486449029,0.00043088218137188805
2017-05-15,9445.400390625,9449.25,9423.099609375,9433.5498046875,140800,0.0047224209373486,0.0050300949019646,0.00047828600450852454
2017-05-16,9512.25,9517.2001953125,9456.349609375,9461.0,166500,0.0070525497707111,0.0049166205569756,0.000257730947917283
2017-05-17,9525.75,9532.599609375,9486.099609375,9517.599609375,205500,0.0014182164368899,0.0048666224584183,0.0002367007780812017
2017-05-18,9429.4501953125,9489.099609375,9418.099609375,9453.2001953125,193300,-0.0101608669092315,0.0054141481732503,0.00041027073737186215
2017-05-19,9427.900390625,9505.75,9390.75,9469.900390625,252100,-0.0001643714140994,0.005413860958465,0.0007189811439508433
2017-05-22,9438.25,9498.650390625,9427.900390625,9480.25,196800,0.0010971618691591,0.0053965664586032,0.00035094999308312157
2017-05-23,9386.150390625,9448.0498046875,9370.0,9445.0498046875,224400,-0.0055353415058651,0.0055693697038613,0.00039460360862812597
2017-05-24,9360.5498046875,9431.900390625,9341.650390625,9410.900390625,211800,-0.0027312115289387,0.0051992526804285,0.0005837786641233354
