Date,Close,High,Low,Open,Volume,returns,volatility,returns_scaled,garch_vol,volatility_scaled,VaR_95,VaR_99
2017-12-12,10240.150390625,10326.099609375,10230.2001953125,10324.900390625,175100,-0.0079854534576269,0.006709436705924,-0.79854534576269,0.7981630075046805,0.6709436705924,-1.2764157637376228,-1.8191666088408056
2017-12-13,10192.9501953125,10296.5498046875,10169.849609375,10236.599609375,181600,-0.0046199820794001,0.0067366202114806,-0.46199820794001,0.8137688311103092,0.67366202114806,-1.30216537268691,-1.8555281778419204
2017-12-14,10252.099609375,10276.099609375,10141.5498046875,10229.2998046875,154300,0.0057862005380184,0.0066607024327575,0.57862005380184,0.7941996957437171,0.66607024327575,-1.2698762993320332,-1.8099320924377609
2017-12-15,10333.25,10373.099609375,10319.650390625,10345.650390625,255100,0.0078843267217833,0.0065608726804018,0.78843267217833,0.7750218610730051,0.6560872680401799,-1.2382328721253584,-1.765247737655002
2017-12-18,10388.75,10443.5498046875,10074.7998046875,10263.099609375,230400,0.0053566386167099,0.0065033653420958,0.53566386167099,0.7769647909024846,0.65033653420958,-1.2414387063439996,-1.769774764157689
2017-12-19,10463.2001953125,10472.2001953125,10406.0,10414.7998046875,169100,0.0071408679743189,0.0066621223847184,0.7140867974318901,0.7567850548811875,0.66621223847184,-1.2081421419088594,-1.722755979228067
2017-12-20,10444.2001953125,10494.4501953125,10437.150390625,10494.400390625,175200,-0.0018175387542658,0.0066686051203987,-0.18175387542658,0.7538806645474893,0.66686051203987,-1.2033498978582573,-1.71598874975055
2017-12-21,10440.2998046875,10473.9501953125,10426.900390625,10473.9501953125,151900,-0.0003735201388922,0.006667699426543,-0.03735201388922,0.7248334761635592,0.6667699426543,-1.1554220370247725,-1.648308800815993
2017-12-22,10493.0,10501.099609375,10448.25,10457.2998046875,138800,0.0050350692095142,0.0067425450572609,0.50350692095142,0.6947187493978796,0.67425450572609,-1.1057327378614012,-1.5781414874519595
2017-12-26,10531.5,10545.4501953125,10477.9501953125,10512.2998046875,155600,0.0036623979675021,0.0067358346762695,0.36623979675021,0.6823266803974298,0.67358346762695,-1.085285824010659,-1.5492679666809115
2017-12-27,10490.75,10552.400390625,10469.25,10531.0498046875,165200,-0.0038768496273459,0.0068069140917759,-0.38768496273459,0.6631078192620057,0.68069140917759,-1.0535747031372094,-1.5044880202353732
2017-12-28,10477.900390625,10534.5498046875,10460.4501953125,10498.2001953125,272900,-0.0012256021006669,0.0067778138297158,-0.12256021006669,0.6568386979556775,0.67778138297158,-1.0432306529817679,-1.4898809675916287
2017-12-29,10530.7001953125,10538.7001953125,10488.650390625,10492.349609375,152000,0.0050265048012466,0.0068405060447408,0.50265048012466,0.6362999618872138,0.6840506044740801,-1.0093417384688028,-1.4420257125521083
2018-01-02,10442.2001953125,10495.2001953125,10404.650390625,10477.5498046875,153400,-0.0084395122885362,0.0064323521027095,-0.84395122885362,0.6314511143552993,0.64323521027095,-1.0013411400411438,-1.4307278978027476
2018-01-03,10443.2001953125,10503.599609375,10429.5498046875,10482.650390625,167300,9.5760673203421e-05,0.0058979440862896,0.0095760673203421,0.6831624876587572,0.58979440862896,-1.0866649059918494,-1.5512153975998044
2018-01-04,10504.7998046875,10513.0,10441.4501953125,10469.400390625,174900,0.0058812093687898,0.0059701944159175,0.58812093687898,0.6567815180044632,0.59701944159175,-1.0431363060622643,-1.4897477383052993
2018-01-05,10558.849609375,10566.099609375,10520.099609375,10534.25,180900,0.005132056867763,0.0059809445634963,0.5132056867763,0.6561773007669977,0.59809445634963,-1.0421393476204461,-1.4883399121420047
2018-01-08,10623.599609375,10631.2001953125,10588.5498046875,10591.7001953125,169000,0.006113570815585,0.0056364613987545,0.6113570815585,0.6494782621473436,0.56364613987545,-1.031085933898017,-1.4727311521582107
2018-01-09,10637.0,10659.150390625,10603.599609375,10645.099609375,205000,0.0012605846162125,0.0052069167329919,0.12605846162125,0.6520246956154319,0.52069167329919,-1.0352875491203626,-1.4786643421388563
2018-01-10,10632.2001953125,10655.5,10592.7001953125,10652.0498046875,176400,-0.0004513385294137,0.0049365707296374,-0.045133852941370005,0.6289459024392601,0.49365707296374,-0.9972075403796792,-1.424890754038376
2018-01-11,10651.2001953125,10664.599609375,10612.349609375,10637.0498046875,153800,0.0017854294613236,0.0048584980028752,0.17854294613236,0.60941378932121,0.48584980028752,-0.9649795537348966,-1.3793809304733196
2018-01-12,10681.25,10690.400390625,10597.099609375,10682.5498046875,175200,0.0028172876803263,0.0043499268660102,0.28172876803263,0.5919283816710141,0.43499268660102,-0.9361286311120733,-1.338639930648363
2018-01-15,10741.5498046875,10782.650390625,10713.7998046875,10718.5,175900,0.0056295129008365,0.0041389284345654,0.56295129008365,0.579675088734495,0.41389284345654,-0.9159106977668168,-1.3100897581062734
2018-01-16,10700.4501953125,10762.349609375,10687.849609375,10761.5,211000,-0.0038335658715686,0.0042863291945651,-0.38335658715686,0.5881047257758106,0.42863291945651,-0.9298195988849876,-1.3297308124125389
2018-01-17,10788.5498046875,10803.0,10666.75,10702.4501953125,252700,0.0081995535364297,0.0043083214509596,0.8199553536429699,0.5919664132936071,0.43083214509596,-0.9361913832893517,-1.3387285443290047
2018-01-18,10817.0,10887.5,10782.400390625,10873.400390625,312000,0.0026336022006909,0.0042444321430075,0.26336022006909,0.6277182882122325,0.42444321430075,-0.9951819769050836,-1.422030412889402
2018-01-19,10894.7001953125,10906.849609375,10793.900390625,10829.2001953125,207600,0.0071574797298409,0.004245454529792,0.71574797298409,0.6104662627565807,0.4245454529792,-0.966716134903258,-1.381833193577733
2018-01-22,10966.2001953125,10975.099609375,10881.400390625,10883.2001953125,231600,0.0065413824387291,0.0042688706466795,0.65413824387291,0.6299394785800545,0.42688706466795,-0.9988469410119898,-1.4272057864464271
2018-01-23,11083.7001953125,11092.900390625,10994.5498046875,10997.400390625,284600,0.0106577453981743,0.0045873727722225,1.06577453981743,0.6395853438805758,0.4587372772222499,-1.01476261875785,-1.4496806525966415
2018-01-24,11086.0,11110.099609375,11046.150390625,11069.349609375,283400,0.000207472782716,0.0045932366933191,0.0207472782716,0.701787564841654,0.45932366933191,-1.117396283343629,-1.594611827435954
2018-01-25,11069.650390625,11095.599609375,11009.2001953125,11095.599609375,330300,-0.001475886471805,0.0046710103078886,-0.1475886471805,0.6733247096808671,0.46710103078886,-1.0704325723283308,-1.5282933749113203
2018-01-29,11130.400390625,11171.5498046875,11075.9501953125,11079.349609375,241700,0.0054729741150458,0.0044874832574458,0.54729741150458,0.6518174003010195,0.44874832574458,-1.0349455118515822,-1.4781813440562757
2018-01-30,11049.650390625,11121.099609375,11033.900390625,11120.849609375,228000,-0.0072813500350772,0.0049328223424418,-0.72813500350772,0.6484135337315774,0.4932822342441799,-1.0293291320120026,-1.4702503349494753
2018-01-31,11027.7001953125,11058.5,10979.2998046875,11018.7998046875,245900,-0.0019884815852113,0.0049924735688155,-0.19884815852112997,0.6804668755324116,0.49924735688155,-1.0822171459833791,-1.5449346213454191
2018-02-01,11016.900390625,11117.349609375,10878.7998046875,11044.5498046875,306200,-0.0009798141281276,0.0044318056285591,-0.09798141281276,0.6602917808421412,0.44318056285591,-1.048928239744433,-1.4979266507170892
2018-02-02,10760.599609375,10954.9501953125,10736.099609375,10938.2001953125,282700,-0.0235392139330768,0.0072142149098259,-2.35392139330768,0.6385754963053657,0.72142149098259,-1.0130963702587534,-1.4473277077464022
2018-02-05,10666.5498046875,10702.75,10586.7998046875,10604.2998046875,240100,-0.0087786206983058,0.0074663960767347,-0.8778620698305799,1.02038438537536,0.74663960767347,-1.643081037224244,-2.336942419279489
2018-02-06,10498.25,10594.150390625,10276.2998046875,10295.150390625,266500,-0.0159040816546759,0.0082191369008317,-1.5904081654675901,1.0126102615179589,0.82191369008317,-1.6302537328595321,-2.318828710691744
2018-02-07,10476.7001953125,10614.0,10446.400390625,10607.2001953125,250400,-0.0020548141539544,0.0080940590449777,-0.20548141539544,1.1049130703592591,0.80940590449777,-1.7825533674476775,-2.533894255291974
2018-02-08,10576.849609375,10637.7998046875,10479.5498046875,10518.5,232200,0.0095138511458138,0.0083871962455975,0.9513851145813801,1.0425851049031447,0.83871962455975,-1.6797122244450886,-2.388670095779227
2018-02-09,10454.9501953125,10480.2001953125,10398.2001953125,10416.5,191600,-0.0115920444485001,0.0087439860511047,-1.1592044448500098,1.0249048272303962,0.8743986051104701,-1.6505397662850536,-2.3474750488017233
2018-02-12,10539.75,10555.5,10485.400390625,10518.2001953125,217400,0.0080782545170889,0.0089426115943954,0.80782545170889,1.0498662140622836,0.8942611594395401,-1.691726054557668,-2.405635080120021
2018-02-14,10500.900390625,10590.5498046875,10456.650390625,10585.75,229200,-0.0036928186917027,0.0089346682675287,-0.36928186917027,1.0185499076752165,0.89346682675287,-1.640054149019007,-2.3326680862381544
2018-02-15,10545.5,10618.099609375,10511.0498046875,10537.900390625,210600,0.0042382236684079,0.0088895683300862,0.42382236684079005,0.970951191938761,0.88895683300862,-1.5615162680538557,-2.2217630785722133
2018-02-16,10452.2998046875,10612.900390625,10434.0498046875,10596.2001953125,184300,-0.0088771974425149,0.0090402918132456,-0.8877197442514899,0.9238871096179097,0.90402918132456,-1.483860532224451,-2.1121037667646294
2018-02-19,10378.400390625,10489.349609375,10302.75,10488.900390625,187300,-0.0070952702880844,0.008866593438341,-0.70952702880844,0.9308161476865876,0.8866593438340999,-1.4952934450377695,-2.128248425464649
2018-02-20,10360.400390625,10429.349609375,10347.650390625,10391.0,187700,-0.0017358770846747,0.0088072946811631,-0.17358770846747001,0.9179412573192736,0.88072946811631,-1.4740498759317013,-2.0982499309088074
2018-02-21,10397.4501953125,10426.099609375,10349.599609375,10426.0,234100,0.003569718731482,0.0086531286604816,0.3569718731482,0.8720112371401891,0.8653128660481599,-1.398265342636212,-1.9912329838915408
2018-02-22,10382.7001953125,10397.5498046875,10340.650390625,10354.349609375,313600,-0.0014196242279203,0.0084211663035084,-0.14196242279203,0.8320042275396523,0.84211663035084,-1.3322537767953262,-1.89801665152229
2018-02-23,10491.0498046875,10499.099609375,10396.650390625,10408.099609375,210600,0.010381515779008,0.008399604519804,1.0381515779008,0.7935141802605884,0.8399604519804,-1.2687451987848708,-1.808334841362071
2018-02-26,10582.599609375,10592.9501953125,10520.2001953125,10526.5498046875,171900,0.0086886119084176,0.0087392160635992,0.8688611908417601,0.8220753642175987,0.87392160635992,-1.315871152313938,-1.874882399981905
2018-02-27,10554.2998046875,10631.650390625,10537.25,10615.2001953125,187500,-0.002677764703635,0.0087380831779993,-0.2677764703635,0.8257568064406896,0.87380831779993,-1.3219455319820377,-1.883460160361707
2018-02-28,10492.849609375,10535.5,10461.5498046875,10488.9501953125,286000,-0.005839305714195,0.0085842018553495,-0.5839305714195,0.7928335624013614,0.8584201855349499,-1.2676221793171463,-1.806749001750072
2018-03-01,10458.349609375,10525.5,10447.150390625,10479.9501953125,176000,-0.0032933705438877,0.0085242146182702,-0.32933705438877,0.7862328759986761,0.8524214618270199,-1.2567310467527155,-1.7913694024318154
2018-03-05,10358.849609375,10428.7001953125,10323.900390625,10428.2998046875,194000,-0.0095594759578815,0.008655311838622,-0.9559475957881499,0.7609234668055019,0.8655311838622001,-1.2149705215839781,-1.7323984790117195
2018-03-06,10249.25,10441.349609375,10215.900390625,10420.5,222900,-0.0106366569240448,0.0087990949097054,-1.06366569240448,0.8036950290257736,0.8799094909705399,-1.2855435992474264,-1.8320562189849525
2018-03-07,10154.2001953125,10243.349609375,10141.5498046875,10232.9501953125,249500,-0.0093170999384615,0.0076465432612974,-0.93170999384615,0.8541362975621061,0.76465432612974,-1.368771692332375,-1.9495843746746073
2018-03-08,10242.650390625,10270.349609375,10146.400390625,10216.25,226400,0.008672981093711,0.0079039605043506,0.8672981093711001,0.8772930712460623,0.7903960504350599,-1.4069803689109026,-2.003539657358225
2018-03-09,10226.849609375,10296.7001953125,10211.900390625,10271.2998046875,186500,-0.0015438368683495,0.0072268131999141,-0.15438368683495,0.8730147327439516,0.72268131999141,-1.39992111038242,-1.9935711286483073
2018-03-12,10421.400390625,10433.650390625,10295.4501953125,10301.599609375,216400,0.0188448453263506,0.0084462311700108,1.8844845326350599,0.8308484931293758,0.8446231170010801,-1.33034681501837,-1.8953237903463458
2018-03-13,10426.849609375,10478.599609375,10377.849609375,10389.5,266700,0.0005227507223954,0.0081490950402364,0.05227507223954,0.9960700653046128,0.8149095040236399,-1.6029624091075112,-2.280290053514648
2018-03-14,10410.900390625,10420.349609375,10336.2998046875,10393.0498046875,181400,-0.0015308007692338,0.0077620520289778,-0.15308007692338,0.9391921139666652,0.7762052028977801,-1.5091137893998976,-2.14776442689723
2018-03-15,10360.150390625,10420.0,10346.2001953125,10405.4501953125,173900,-0.0048866185464449,0.0075841688206559,-0.48866185464449,0.8906200323086498,0.75841688206559,-1.4289698546641723,-2.0345914766340543
2018-03-16,10195.150390625,10346.2998046875,10180.25,10345.150390625,328500,-0.0160545978679463,0.0082673881908183,-1.6054597867946299,0.8639923099468544,0.8267388190818299,-1.3850341127672097,-1.9725488835310707
2018-03-19,10094.25,10224.5498046875,10075.2998046875,10215.349609375,210200,-0.0099462005278247,0.0083619979513368,-0.9946200527824699,0.9934977338632588,0.83619979513368,-1.598718062229277,-2.274296521256293
2018-03-20,10124.349609375,10155.650390625,10049.099609375,10051.5498046875,203000,0.0029774200184666,0.0082801085374387,0.29774200184666,1.0026609294042332,0.8280108537438701,-1.6138373348718849,-2.2956467668667635
2018-03-21,10155.25,10227.2998046875,10132.9501953125,10181.9501953125,204800,0.0030474383256294,0.0082342063296856,0.30474383256294,0.9482094679126788,0.82342063296856,-1.52399242341082,-2.1687748615914417
2018-03-22,10114.75,10207.849609375,10105.400390625,10167.5,230500,-0.0039960585982851,0.0082585599676976,-0.39960585982851,0.8990345632733778,0.82585599676976,-1.4428538307559733,-2.0541973337818704
2018-03-23,9998.0498046875,10027.7001953125,9951.900390625,9968.7998046875,285700,-0.0116047001015945,0.0084863382305851,-1.1604700101594498,0.8655023930325053,0.8486338230585099,-1.3875257498585336,-1.9760673771206374
2018-03-26,10130.650390625,10143.5,9958.5498046875,9989.150390625,262600,0.0131754661607952,0.0091001100414264,1.31754661607952,0.918620806619247,0.91001100414264,-1.4751711322766576,-2.099833280777746
2018-03-27,10184.150390625,10207.900390625,10139.650390625,10188.0,225700,0.0052671078846415,0.0088402224480736,0.52671078846415,0.9639272143244636,0.88402224480736,-1.549926704990265,-2.2053972107309003
2018-03-28,10113.7001953125,10158.349609375,10096.900390625,10143.599609375,344400,-0.0069416688147598,0.0086019054999922,-0.69416688147598,0.9226233263924906,0.8601905499992201,-1.4817752899025094,-2.1091591518494033
2018-04-02,10211.7998046875,10220.099609375,10127.75,10151.650390625,225400,0.0096529355844099,0.0089773209684811,0.9652935584409901,0.9093462743220324,0.89773209684811,-1.4598681539862535,-2.0782236205252356
2018-04-03,10245.0,10255.349609375,10171.0498046875,10186.849609375,205300,0.0032458864317621,0.0089802503912428,0.32458864317621,0.9110001444577068,0.8980250391242801,-1.4625970397101162,-2.082077137941357
2018-04-04,10128.400390625,10279.849609375,10111.2998046875,10274.599609375,231100,-0.0114463840308595,0.0092502565619854,-1.14463840308595,0.8659991484296089,0.92502565619854,-1.3883453962637546,-1.9772248171958888
2018-04-05,10325.150390625,10331.7998046875,10227.4501953125,10228.4501953125,236800,0.0192393067589805,0.0100958983194696,1.9239306758980501,0.9166508008407784,1.00958983194696,-1.4719206227421844,-2.095243167313914
2018-04-06,10331.599609375,10350.4501953125,10290.849609375,10322.75,200200,0.0006244175835545,0.0098062497867456,0.06244175835545,1.066361012677071,0.98062497867456,-1.7189424722720672,-2.444067960892476
2018-04-09,10379.349609375,10397.7001953125,10328.5,10333.7001953125,221600,0.0046110957157475,0.0095860610167284,0.46110957157475,1.0032500112359992,0.95860610167284,-1.6148093198942985,-2.297019327534778
2018-04-10,10402.25,10424.849609375,10381.5,10412.900390625,251700,0.0022039111834326,0.0094313486182587,0.22039111834326,0.954682607117951,0.94313486182587,-1.534673103099519,-2.183857275939726
2018-04-11,10417.150390625,10428.150390625,10355.599609375,10428.150390625,250400,0.0014313950343946,0.0094177213531473,0.14313950343946,0.9028935143975892,0.94177213531473,-1.449221100110922,-2.063188689901283
2018-04-12,10458.650390625,10469.900390625,10395.25,10410.650390625,238600,0.0039759006232568,0.0085150736778579,0.39759006232568006,0.8548159105401646,0.85150736778579,-1.3698930537461715,-1.9511678729134836
2018-04-13,10480.599609375,10519.900390625,10451.4501953125,10495.2998046875,213100,0.00209646733185,0.0085252530896917,0.209646733185,0.8182476425059867,0.85252530896917,-1.309555411489778,-1.865963808393849
2018-04-16,10528.349609375,10540.150390625,10396.349609375,10398.2998046875,195000,0.0045456897177942,0.0085650011497608,0.45456897177942,0.7792311022254526,0.85650011497608,-1.2451781200268968,-1.7750552695402044
2018-04-17,10548.7001953125,10560.4501953125,10495.650390625,10557.2998046875,206100,0.0019310664870136,0.0084780229916847,0.19310664870136,0.753679448543727,0.8478022991684699,-1.2030178914520495,-1.715519916461784
2018-04-18,10526.2001953125,10594.2001953125,10509.7001953125,10578.900390625,205400,-0.002135242220041,0.0075868675013047,-0.2135242220041,0.7208195340781539,0.7586867501304699,-1.148799032583854,-1.6389563157569986
2018-04-19,10565.2998046875,10572.2001953125,10546.2001953125,10563.650390625,262600,0.0037076219486611,0.0071260079863559,0.37076219486611,0.6967401483454428,0.71260079863559,-1.1090680461248807,-1.5828513469997818
2018-04-20,10564.0498046875,10582.349609375,10527.4501953125,10560.349609375,244600,-0.000118318833714,0.0071405161947868,-0.0118318833714,0.6760760741321281,0.71405161947868,-1.0749723236729114,-1.5347040540827586
2018-04-23,10584.7001953125,10638.349609375,10514.9501953125,10592.7998046875,194200,0.0019528716532068,0.0071366693407486,0.19528716532068,0.6507240254538654,0.71366693407486,-1.033141443353778,-1.4756337806624065
2018-04-24,10614.349609375,10636.7998046875,10569.0,10578.099609375,219200,0.0027972417319144,0.0070053634436682,0.27972417319144,0.6288923003705932,0.70053634436682,-0.9971190969663788,-1.4247658612183822
2018-04-25,10570.5498046875,10612.599609375,10536.4501953125,10612.400390625,189200,-0.0041350082660198,0.0064303054920483,-0.41350082660198,0.6121038936651021,0.64303054920483,-0.9694182259023185,-1.385648873594588
2018-04-26,10617.7998046875,10628.400390625,10559.650390625,10586.5,335100,0.0044600055402558,0.0059827941263507,0.44600055402558,0.6150901486583618,0.59827941263507,-0.9743455466411968,-1.3926068477288829
2018-04-27,10692.2998046875,10719.7998046875,10647.5498046875,10651.650390625,0,0.0069920183274944,0.0060380677077807,0.6992018327494399,0.6089468269113723,0.60380677077807,-0.9642090657586642,-1.3782929080583974
2018-04-30,10739.349609375,10759.0,10704.599609375,10705.75,173800,0.0043906914829232,0.0056638776812451,0.43906914829232,0.6267923831924442,0.56638776812451,-0.993654233622433,-1.4198730541932951
2018-05-02,10718.0498046875,10784.650390625,10689.7998046875,10783.849609375,229700,-0.0019853115722468,0.0055336830231728,-0.19853115722467998,0.6186397960051176,0.55336830231728,-0.980202464763344,-1.4008775260468243
2018-05-03,10679.650390625,10720.599609375,10647.4501953125,10720.150390625,185200,-0.0035891198524198,0.0056747286044381,-0.35891198524198004,0.6058127114766599,0.56747286044381,-0.9590377752913889,-1.3709904190955178
2018-05-04,10618.25,10700.4501953125,10601.599609375,10700.4501953125,186500,-0.0057658792280254,0.005110094091962,-0.57658792280254,0.6050984960748509,0.5110094091962,-0.9578593198784039,-1.3693262972093025
2018-05-07,10715.5,10725.650390625,10635.650390625,10653.150390625,168400,0.0091170725845766,0.0037140534172076,0.91170725845766,0.6259185831753031,0.37140534172076,-0.99221246359415,-1.4178371001533563
2018-05-08,10717.7998046875,10758.5498046875,10689.400390625,10757.900390625,269800,0.0002146010849736,0.0037214269297678,0.02146010849736,0.6677616331200911,0.37214269297678,-1.0612534960030502,-1.5153314065247123
2018-05-09,10741.7001953125,10766.25,10689.849609375,10693.349609375,215400,0.0022274890381628,0.0036656535151997,0.22274890381628001,0.6429234217134315,0.36656535151997,-1.020270447182062,-1.4574583739471956
2018-05-10,10716.5498046875,10785.5498046875,10705.0,10779.650390625,192100,-0.0023441242544579,0.0037633529570346,-0.23441242544579,0.6226480013041246,0.37633529570346,-0.9868160035067055,-1.4102166443935102
2018-05-11,10806.5,10812.0498046875,10724.4501953125,10741.9501953125,203100,0.008358547680564,0.0040567824902605,0.8358547680564,0.6112298474249633,0.40567824902605,-0.9679760496060894,-1.3836123458550647
2018-05-14,10806.599609375,10834.849609375,10774.75,10815.150390625,171400,9.217500201396874e-06,0.0040401426870309,0.0009217500201396874,0.6454696754391727,0.40401426870309,-1.0244717658295348,-1.4633911451281723
2018-05-15,10801.849609375,10929.2001953125,10781.400390625,10812.599609375,254300,-0.00043964284789,0.0040611065482664,-0.043964284789,0.6232942821549853,0.40611065482664,-0.9878823669106256,-1.4117224787760159
2018-05-16,10741.099609375,10790.4501953125,10699.7001953125,10751.9501953125,231100,-0.0056399112687945,0.0042740156480715,-0.56399112687945,0.60438291943539,0.42740156480715,-0.9566786184232935,-1.3676590036393588
2018-05-17,10682.7001953125,10777.25,10664.5,10775.599609375,214100,-0.0054518394722826,0.0044878110615727,-0.54518394722826,0.6238707145113981,0.4487811061572699,-0.9888334802987069,-1.4130655661664575
2018-05-18,10596.400390625,10674.9501953125,10589.099609375,10671.849609375,223000,-0.0081112711974543,0.0048452354040256,-0.81112711974543,0.6380586548340821,0.48452354040256,-1.0122435818311355,-1.4461234671183114
2018-05-21,10516.7001953125,10621.7001953125,10505.7998046875,10616.7001953125,0,-0.0075498691977662,0.0050688847316269,-0.75498691977662,0.6835805818580885,0.5068884731626899,-1.087354761420746,-1.552189557084246
2018-05-22,10536.7001953125,10558.599609375,10490.5498046875,10518.4501953125,241700,0.0018999311888009,0.0050899893463631,0.18999311888009,0.7128504397790553,0.50899893463631,-1.1356500269903411,-1.6203883260400989
2018-05-23,10430.349609375,10533.5498046875,10417.7998046875,10521.099609375,290900,-0.01014463160082,0.005510462581458,-1.014463160082,0.6841715819878199,0.5510462581458,-1.0883299116348029,-1.5535665873865205
2018-05-24,10513.849609375,10535.150390625,10419.7998046875,10464.849609375,297600,0.0079736104042513,0.0057837003739761,0.79736104042513,0.7513957988373468,0.5783700373976101,-1.1992498694365221,-1.710199012645918
2018-05-25,10605.150390625,10628.0498046875,10524.0,10533.0498046875,260800,0.0086463705716234,0.0060435356170514,0.86463705716234,0.7577335669229185,0.60435356170514,-1.2097071867777154,-1.7249660122853
2018-05-28,10688.650390625,10709.7998046875,10640.5498046875,10648.349609375,232600,0.0078426983374126,0.0062068713065825,0.78426983374126,0.770617990856797,0.62068713065825,-1.2309664862686152,-1.7549867200512372
2018-05-29,10633.2998046875,10717.25,10616.099609375,10689.400390625,225800,-0.0051918994055849,0.0061205425208426,-0.51918994055849,0.7727624720866005,0.61205425208426,-1.234504880297791,-1.7599833613166793
2018-05-30,10614.349609375,10648.7001953125,10558.4501953125,10579.0,238700,-0.0017837455774774,0.0060334699198706,-0.17837455774774,0.7629690128612963,0.60334699198706,-1.2183456725760389,-1.7371646013217203
2018-05-31,10736.150390625,10763.7998046875,10620.400390625,10670.099609375,610300,0.0114097658238058,0.0065600612036387,1.14097658238058,0.7328219111327436,0.6560061203638701,-1.168602954723927,-1.6669218542941928
2018-06-01,10696.2001953125,10764.75,10681.5,10738.4501953125,220600,-0.0037280317361382,0.0065640151726945,-0.37280317361382,0.7872719042366807,0.65640151726945,-1.258445443345423,-1.793790338226366
2018-06-04,10628.5,10770.2998046875,10618.349609375,10765.9501953125,203800,-0.00634948413268,0.0065911544358677,-0.634948413268,0.764548731140901,0.65911544358677,-1.2209522077373867,-1.7408453449131995
2018-06-05,10593.150390625,10633.150390625,10550.900390625,10630.7001953125,167700,-0.0033314696471618,0.0062873228685345,-0.33314696471618,0.7669086596014236,0.6287322868534501,-1.2248460896972488,-1.7463439782262171
2018-06-06,10684.650390625,10698.349609375,10587.5,10603.4501953125,189900,0.0086005659099089,0.0065967987580353,0.8600565909908899,0.7440309436024919,0.65967987580353,-1.1870978582990115,-1.6930388999487063
2018-06-07,10768.349609375,10818.0,10722.599609375,10722.599609375,220900,0.0078030712197688,0.0068060482912804,0.78030712197688,0.7585323263961421,0.68060482912804,-1.2110251399085343,-1.7268271218579112
2018-06-08,10767.650390625,10779.4501953125,10709.0498046875,10736.400390625,209400,-6.49348765086917e-05,0.0067829563616483,-0.00649348765086917,0.7620122662626557,0.67829563616483,-1.2167670406882818,-1.734935381746888
2018-06-11,10786.9501953125,10850.5498046875,10777.0498046875,10781.849609375,211400,0.0017907833428202,0.0065361800494224,0.17907833428202,0.7276298682691105,0.65361800494224,-1.1600360839989323,-1.6548243944219274
2018-06-12,10842.849609375,10856.5498046875,10789.400390625,10816.150390625,198300,0.0051687522786096,0.0066361547921165,0.5168752278609601,0.6972023524250603,0.66361547921165,-1.1098306828562494,-1.5839282825052907
2018-06-13,10856.7001953125,10893.25,10842.650390625,10887.5,213400,0.0012765783569831,0.006638974898235,0.12765783569831,0.6854599295279167,0.6638974898235,-1.0904556850759626,-1.556568437154946
2018-06-14,10808.0498046875,10833.7001953125,10773.5498046875,10832.900390625,184300,-0.0044912101364749,0.0065926670380664,-0.44912101364748996,0.6587757288437571,0.65926670380664,-1.0464267539470993,-1.4943942495608542
2018-06-15,10817.7001953125,10834.0,10755.400390625,10808.650390625,305400,0.0008924907821071,0.0064601392774668,0.08924907821071,0.6582421923202085,0.64601392774668,-1.045546418683244,-1.493151109460986
2018-06-18,10799.849609375,10830.2001953125,10787.349609375,10830.2001953125,196600,-0.0016514905857463,0.0061720728495995,-0.16514905857463,0.6342458983813812,0.61720728495995,-1.005952533684179,-1.4372397445835183
2018-06-19,10710.4501953125,10789.4501953125,10701.2001953125,10789.4501953125,224500,-0.0083122903559554,0.006226301255309,-0.8312290355955401,0.6179769971250393,0.6226301255308999,-0.9791088466112148,-1.3993332046562417
2018-06-20,10772.0498046875,10781.7998046875,10724.0498046875,10734.650390625,193500,0.0057348798513441,0.006313667081194,0.57348798513441,0.67056633402804,0.6313667081194,-1.065881252501166,-1.5218663596402333
2018-06-21,10741.099609375,10809.599609375,10725.900390625,10808.4501953125,223600,-0.0028773301453849,0.0058515344218284,-0.28773301453849,0.6667854490258414,0.5851534421828399,-1.0596427922475382,-1.5130568975851104
2018-06-22,10821.849609375,10837.0,10710.4501953125,10742.7001953125,229800,0.0074897340489533,0.0058252403780822,0.74897340489533,0.6530289061847254,0.5825240378082199,-1.036944496559697,-1.4810041527653104
2018-06-25,10762.4501953125,10831.0498046875,10753.0498046875,10822.900390625,229600,-0.0055039602444048,0.0057601185353678,-0.55039602444048,0.6692734292489728,0.57601185353678,-1.0637479596157051,-1.5188538915050067
2018-06-26,10769.150390625,10805.25,10732.5498046875,10742.7001953125,220000,0.0006223592623338,0.0055231368024297,0.06223592623338001,0.6769417725241389,0.55231368024297,-1.076400726019729,-1.5367211313361437
2018-06-27,10671.400390625,10785.5,10652.400390625,10785.5,246000,-0.0091182990836827,0.0057808303043764,-0.9118299083682699,0.6509049046885425,0.57808303043764,-1.033439894090995,-1.476055229279204
2018-06-28,10589.099609375,10674.2001953125,10557.7001953125,10660.7998046875,352300,-0.0077421690317812,0.0060227007592111,-0.77421690317812,0.708947986528343,0.60227007592111,-1.129210979126666,-1.6112956099659392
2018-06-29,10714.2998046875,10723.0498046875,10612.349609375,10612.849609375,242800,0.0117541463075279,0.0060560224381208,1.1754146307527902,0.7362713381648044,0.60560224381208,-1.174294509326827,-1.6749590192788943
