Date,Close,High,Low,Open,Volume,returns,volatility
2017-04-12,9203.4501953125,9246.400390625,9161.7998046875,9242.5,161800,-0.0036387226287440087,0.006066599290067979
2017-04-13,9150.7998046875,9202.650390625,9144.9501953125,9202.5,166500,-0.005737149166000338,0.005110148779676918
2017-04-17,9139.2998046875,9160.0,9120.25,9144.75,0,-0.0012575110864404995,0.005120657065534344
2017-04-18,9105.150390625,9217.900390625,9095.4501953125,9163.0,174200,-0.003743544319295666,0.004907685577013146
2017-04-19,9103.5,9120.5,9075.150390625,9112.2001953125,173700,-0.00018127544810997014,0.004902958959861944
2017-04-20,9136.400390625,9143.900390625,9102.650390625,9108.099609375,170300,0.00360752258526342,0.004911129977179267
2017-04-21,9119.400390625,9183.650390625,9088.75,9179.099609375,155200,-0.0018624222643066866,0.0049272628090868765
2017-04-24,9217.9501953125,9225.400390625,9130.5498046875,9135.349609375,167700,0.010748636018943606,0.004900722580154397
2017-04-25,9306.599609375,9309.2001953125,9250.349609375,9273.0498046875,168700,0.009571092601938416,0.005131841633579318
2017-04-26,9351.849609375,9367.0,9301.349609375,9336.2001953125,185700,0.00485035901773151,0.005189598501518994
2017-04-27,9342.150390625,9367.150390625,9322.650390625,9359.150390625,209400,-0.001037682638315093,0.004875440595456204
2017-04-28,9304.0498046875,9342.650390625,9282.25,9340.9501953125,162200,-0.004086692040742791,0.004904092753587787
2017-05-02,9313.7998046875,9352.5498046875,9269.900390625,9339.849609375,161600,0.0010473820656935206,0.00483193837222025
2017-05-03,9311.9501953125,9346.2998046875,9298.400390625,9344.7001953125,151600,-0.00019860777483643832,0.004805262331703427
2017-05-04,9359.900390625,9365.650390625,9323.25,9360.9501953125,269600,0.005136105872378302,0.004897041582122398
2017-05-05,9285.2998046875,9377.099609375,9272.0,9374.5498046875,231900,-0.008002164979810267,0.005065266065737414
2017-05-08,9314.0498046875,9338.7001953125,9297.9501953125,9311.4501953125,174300,0.0030915084131222883,0.005069113084262966
2017-05-09,9316.849609375,9338.9501953125,9307.7001953125,9337.349609375,132300,0.0003005549701442118,0.005067274429325835
2017-05-10,9407.2998046875,9414.75,9336.0,9339.650390625,152700,0.009661416055306064,0.005181505900210142
2017-05-11,9422.400390625,9450.650390625,9411.2998046875,9448.599609375,171100,0.0016039118008357616,0.005139324171490249
2017-05-12,9400.900390625,9437.75,9372.5498046875,9436.650390625,154300,-0.0022844037397764944,0.005071048644902947
2017-05-15,9445.400390625,9449.25,9423.099609375,9433.5498046875,140800,0.004722420937348687,0.0050300949019646225
2017-05-16,9512.25,9517.2001953125,9456.349609375,9461.0,166500,0.007052549770711115,0.0049166205569756
2017-05-17,9525.75,9532.599609375,9486.099609375,9517.599609375,205500,0.0014182164368899746,0.004866622458418301
2017-05-18,9429.4501953125,9489.099609375,9418.099609375,9453.2001953125,193300,-0.01016086690923151,0.005414148173250327
2017-05-19,9427.900390625,9505.75,9390.75,9469.900390625,252100,-0.00016437141409942322,0.005413860958465058
2017-05-22,9438.25,9498.650390625,9427.900390625,9480.25,196800,0.0010971618691591547,0.0053965664586032415
2017-05-23,9386.150390625,9448.0498046875,9370.0,9445.0498046875,224400,-0.005535341505865151,0.005569369703861359
2017-05-24,9360.5498046875,9431.900390625,9341.650390625,9410.900390625,211800,-0.002731211528938736,0.005199252680428594
2017-05-25,9509.75,9523.2998046875,9379.2001953125,9384.0498046875,289200,0.01581355951256376,0.005865684506731661
2017-05-26,9595.099609375,9604.900390625,9495.400390625,9507.75,218800,0.008934922695320598,0.006063156664698638
2017-05-29,9604.900390625,9637.75,9547.7001953125,9560.0498046875,235000,0.001020914802213731,0.0060413849169528135
2017-05-30,9624.5498046875,9635.2998046875,9581.2001953125,9590.650390625,193900,0.0020436799494468433,0.005913791210650604
2017-05-31,9621.25,9649.599609375,9609.25,9636.5498046875,414300,-0.0003429116745806887,0.005928201257762192
2017-06-01,9616.099609375,9634.650390625,9589.900390625,9603.5498046875,176100,-0.0005354574151470177,0.005933612570763024
2017-06-02,9653.5,9673.5,9637.4501953125,9657.150390625,162200,0.003881807442491232,0.005901730516794659
2017-06-05,9675.099609375,9687.2001953125,9640.7001953125,9656.2998046875,127700,0.00223499051174814,0.005488468912166402
2017-06-06,9637.150390625,9709.2998046875,9630.2001953125,9704.25,145900,-0.003930072114359614,0.005628081409636228
2017-06-07,9663.900390625,9678.5498046875,9630.5498046875,9663.9501953125,160700,0.002771871586730097,0.005624863891762551
2017-06-08,9647.25,9688.7001953125,9641.5,9682.400390625,155400,-0.0017244332330555142,0.005366086456581795
2017-06-09,9668.25,9676.25,9608.150390625,9638.5498046875,159000,0.0021744203643893584,0.005369679870205741
2017-06-12,9616.400390625,9647.0498046875,9598.5,9646.7001953125,141400,-0.005377306123000276,0.0055113419473279005
2017-06-13,9606.900390625,9654.150390625,9595.400390625,9615.5498046875,129700,-0.0009883839285963953,0.00546327448860824
2017-06-14,9618.150390625,9627.400390625,9580.4501953125,9621.5498046875,181800,0.001170348147540874,0.005274602519914545
2017-06-15,9578.0498046875,9621.400390625,9560.7998046875,9617.900390625,171100,-0.00417797729350316,0.005367878043435927
2017-06-16,9588.0498046875,9615.849609375,9565.5,9595.4501953125,213200,0.0010435092284018055,0.00480784430996627
2017-06-19,9657.5498046875,9673.2998046875,9614.900390625,9626.400390625,141700,0.0072224616043765726,0.0050005580154256464
2017-06-20,9653.5,9676.5,9643.75,9670.5,159500,-0.00041942875067181194,0.005012236751837118
2017-06-21,9633.599609375,9650.4501953125,9608.599609375,9648.099609375,144000,-0.0020635967138743832,0.004837555401344485
2017-06-22,9630.0,9698.849609375,9617.75,9642.650390625,198800,-0.00037372136982585634,0.004767661233895152
2017-06-23,9574.9501953125,9647.650390625,9565.2998046875,9643.25,175200,-0.005732892290795095,0.0036982257442757585
2017-06-27,9511.400390625,9615.400390625,9473.4501953125,9594.0498046875,203300,-0.006659213268124637,0.0034396044950535235
2017-06-28,9491.25,9522.5,9474.349609375,9520.2001953125,172400,-0.002120798705808072,0.0034422491316044453
2017-06-29,9504.099609375,9575.7998046875,9493.7998046875,9522.9501953125,259300,0.001352921804466218,0.0034192803821979766
2017-06-30,9520.900390625,9535.7998046875,9448.75,9478.5,179600,0.0017661798283679123,0.0034579562179269784
2017-07-03,9615.0,9624.0,9543.5498046875,9587.9501953125,183000,0.00983495586260243,0.004128092932982759
2017-07-04,9613.2998046875,9650.650390625,9595.5,9645.900390625,144800,-0.00017684302140083614,0.004030863769717151
2017-07-05,9637.599609375,9643.650390625,9607.349609375,9619.75,130800,0.0025245384198064923,0.004040089409834623
2017-07-06,9674.5498046875,9700.7001953125,9639.9501953125,9653.599609375,147400,0.00382663157881288,0.004035144760384584
2017-07-07,9665.7998046875,9684.25,9642.650390625,9670.349609375,141800,-0.000904844097829429,0.003996847995922507
2017-07-10,9771.0498046875,9782.150390625,9646.4501953125,9719.2998046875,37500,0.010830050223587575,0.0046155808702576925
2017-07-11,9786.0498046875,9830.0498046875,9778.849609375,9797.4501953125,179700,0.0015339700917757582,0.004606815140722538
2017-07-12,9816.099609375,9824.9501953125,9787.7001953125,9807.2998046875,145500,0.003065972775967725,0.004426096497674633
2017-07-13,9891.7001953125,9897.25,9853.4501953125,9855.7998046875,181300,0.0076721863955028615,0.0046323175368311684
2017-07-14,9886.349609375,9913.2998046875,9845.4501953125,9913.2998046875,159600,-0.0005410630593885717,0.00465141149955277
2017-07-17,9915.9501953125,9928.2001953125,9894.7001953125,9908.150390625,163500,0.0029896131536668747,0.004488731254446531
2017-07-18,9827.150390625,9885.349609375,9792.0498046875,9832.7001953125,293900,-0.008995588419495522,0.005055469116318876
2017-07-19,9899.599609375,9905.0498046875,9851.650390625,9855.9501953125,200200,0.007345309743460549,0.005062884951189332
2017-07-20,9873.2998046875,9922.5498046875,9863.4501953125,9920.2001953125,161100,-0.002660188538483533,0.005121525089569502
2017-07-21,9915.25,9924.7001953125,9838.0,9899.599609375,187500,0.004239851688892752,0.005113270401953191
2017-07-24,9966.400390625,9982.0498046875,9919.599609375,9936.7998046875,174500,0.005145498736317388,0.00516066482582083
2017-07-25,9964.5498046875,10011.2998046875,9949.099609375,10010.5498046875,185500,-0.00018569972075426088,0.004900063150569627
2017-07-26,10020.650390625,10025.9501953125,9965.9501953125,9983.650390625,197600,0.005614227803035337,0.004547493165628671
2017-07-27,10020.5498046875,10114.849609375,10005.5,10063.25,287900,-1.0037915545995924e-05,0.004463178289882062
2017-07-28,10014.5,10026.0498046875,9944.5,9996.5498046875,191600,-0.0006039221195206731,0.00451034830796037
2017-07-31,10077.099609375,10085.900390625,10016.9501953125,10034.7001953125,237700,0.006231441314613235,0.0045791975508175115
2017-08-01,10114.650390625,10128.599609375,10065.75,10101.0498046875,184300,0.003719422490879323,0.004288216360687882
2017-08-02,10081.5,10137.849609375,10054.2001953125,10136.2998046875,161500,-0.0032828454686495033,0.004433104315567942
2017-08-03,10013.650390625,10081.150390625,9998.25,10081.150390625,192700,-0.006752859858295522,0.004848684777127299
2017-08-04,10066.400390625,10075.25,9988.349609375,10008.599609375,178600,0.005253982862758577,0.004888024999208407
2017-08-07,10057.400390625,10088.099609375,10046.349609375,10074.7998046875,137400,-0.0008944632972548343,0.004887728668487616
2017-08-08,9978.5498046875,10083.7998046875,9947.0,10068.349609375,203300,-0.007870951189924851,0.004881291260749319
2017-08-09,9908.0498046875,9969.7998046875,9893.0498046875,9961.150390625,169200,-0.007090231284273741,0.005187371361078694
2017-08-10,9820.25,9892.650390625,9776.2001953125,9872.849609375,235500,-0.008900958038211523,0.005546640796558489
2017-08-11,9710.7998046875,9771.650390625,9685.5498046875,9712.150390625,285900,-0.01120793220489222,0.005769946514165221
2017-08-14,9794.150390625,9818.2998046875,9752.099609375,9755.75,195600,0.008546660459731773,0.00612633837533878
2017-08-16,9897.2998046875,9903.9501953125,9773.849609375,9825.849609375,219500,0.010476664391422662,0.006540163927278254
2017-08-17,9904.150390625,9947.7998046875,9883.75,9945.5498046875,197600,0.0006919277268328227,0.006214101015482919
2017-08-18,9837.400390625,9865.9501953125,9783.650390625,9865.9501953125,246300,-0.006762412448120804,0.006185009145350032
2017-08-21,9754.349609375,9884.349609375,9740.099609375,9864.25,205300,-0.008478188903126932,0.0064217817543377465
2017-08-22,9765.5498046875,9828.4501953125,9752.599609375,9815.75,183600,0.0011475670344457027,0.006340746086954701
2017-08-23,9852.5,9857.900390625,9786.75,9803.0498046875,168600,0.008864363739937172,0.006560989177052396
2017-08-24,9857.0498046875,9881.5,9848.849609375,9881.2001953125,184700,0.0004616853061997081,0.006564293476687791
2017-08-28,9912.7998046875,9925.75,9882.0,9907.150390625,159600,0.005639916223863896,0.006565495349722115
2017-08-29,9796.0498046875,9887.349609375,9783.75,9886.400390625,173300,-0.011847608353940924,0.007012873471015761
2017-08-30,9884.400390625,9909.4501953125,9850.7998046875,9859.5,157800,0.0089785730092648,0.007349027639357773
2017-08-31,9917.900390625,9925.099609375,9856.9501953125,9905.7001953125,327700,0.0033834484516002566,0.007241712501316335
2017-09-01,9974.400390625,9983.4501953125,9909.849609375,9937.650390625,157800,0.005680605029627355,0.00731462347917157
2017-09-04,9912.849609375,9988.400390625,9861.0,9984.150390625,148800,-0.006189993868598528,0.007393729979721743
2017-09-05,9952.2001953125,9963.099609375,9901.0498046875,9933.25,139200,0.003961795997934277,0.007332079552670495
2017-09-06,9916.2001953125,9931.5498046875,9882.5498046875,9899.25,149200,-0.0036238487939692175,0.007251751694554554
2017-09-07,9929.900390625,9964.849609375,9917.2001953125,9945.849609375,188800,0.001380643762176384,0.007265931012961077
2017-09-08,9934.7998046875,9963.599609375,9913.2998046875,9958.650390625,163600,0.0004932784400140928,0.007074596213139375
2017-09-11,10006.0498046875,10028.650390625,9968.7998046875,9971.75,173000,0.007146165244692658,0.007064350617300548
2017-09-12,10093.0498046875,10097.5498046875,10028.0498046875,10056.849609375,182600,0.008657158285843384,0.006937872790352101
2017-09-13,10079.2998046875,10131.9501953125,10063.150390625,10099.25,215000,-0.0013632524119145414,0.0063585249657076535
2017-09-14,10086.599609375,10126.5,10070.349609375,10107.400390625,225600,0.0007239751479918529,0.006168183700708767
2017-09-15,10085.400390625,10115.150390625,10043.650390625,10062.349609375,266600,-0.0001188993408102696,0.005811745395713921
2017-09-18,10153.099609375,10171.7001953125,10131.2998046875,10133.099609375,156100,0.006690166885736892,0.005947011473420689
2017-09-19,10147.5498046875,10178.9501953125,10129.9501953125,10175.599609375,187500,-0.0005467613092135457,0.005680546842016056
2017-09-20,10141.150390625,10171.0498046875,10134.2001953125,10160.9501953125,199400,-0.000630835313560427,0.00523335086710611
2017-09-21,10121.900390625,10158.900390625,10058.599609375,10139.599609375,191800,-0.001900010615274047,0.005295739757370397
2017-09-22,9964.400390625,10095.0498046875,9952.7998046875,10094.349609375,226600,-0.01568265154818977,0.006258438836014712
2017-09-25,9872.599609375,9960.5,9816.0498046875,9960.099609375,221400,-0.009255576609087487,0.0066135047327082926
2017-09-26,9871.5,9891.349609375,9813.0,9875.25,190900,-0.00011138612526191736,0.006489456571360534
2017-09-27,9735.75,9921.0498046875,9714.400390625,9920.599609375,200100,-0.013847140123069935,0.006680767007262513
2017-09-28,9768.9501953125,9789.2001953125,9687.5498046875,9736.400390625,385000,0.0034043309606841105,0.0063987111228724575
2017-09-29,9788.599609375,9854.0,9775.349609375,9814.2998046875,196300,0.0020093949262780385,0.006363303570714909
2017-10-03,9859.5,9895.400390625,9831.0498046875,9893.2998046875,162800,0.00721705404356513,0.0064477014295934365
2017-10-04,9914.900390625,9938.2998046875,9850.650390625,9884.349609375,156200,0.005603258200374948,0.006445650121880708
2017-10-05,9888.7001953125,9945.9501953125,9881.849609375,9927.0,147800,-0.0026460047490028745,0.00640423536154027
2017-10-06,9979.7001953125,9989.349609375,9906.599609375,9908.150390625,195800,0.009160338481321154,0.006674859191077097
2017-10-09,9988.75,10015.75,9959.4501953125,9988.2001953125,143900,0.0009064103842389305,0.0066718359446838685
2017-10-10,10016.9501953125,10034.0,10002.2998046875,10013.7001953125,148600,0.0028192178944088774,0.006694796455563526
2017-10-11,9984.7998046875,10067.25,9955.7998046875,10042.599609375,189700,-0.00321476053982032,0.0065524309666663795
2017-10-12,10096.400390625,10104.4501953125,9977.099609375,10011.2001953125,200900,0.011115046293774924,0.0067360777784445545
2017-10-13,10167.4501953125,10191.900390625,10120.099609375,10123.7001953125,230100,0.007012497012134821,0.006896398122804183
2017-10-16,10230.849609375,10242.9501953125,10175.099609375,10207.400390625,203000,0.006216166917771876,0.007011888695264017
2017-10-17,10234.4501953125,10251.849609375,10212.599609375,10227.650390625,195700,0.0003518722920273383,0.007009971928673166
2017-10-18,10210.849609375,10236.4501953125,10175.75,10209.400390625,254200,-0.0023086574073600593,0.006899575133505005
2017-10-19,10146.5498046875,10211.9501953125,10123.349609375,10210.349609375,30200,-0.006317115188263494,0.007047060196111227
2017-10-23,10184.849609375,10224.150390625,10124.5,10176.650390625,218100,0.003767556695072139,0.007092734767848568
2017-10-24,10207.7001953125,10237.75,10182.400390625,10218.5498046875,217200,0.002241072913402321,0.007088856356387193
2017-10-25,10295.349609375,10340.5498046875,10240.900390625,10321.150390625,594200,0.008549942456258083,0.006263985672908067
2017-10-26,10343.7998046875,10355.650390625,10271.849609375,10291.7998046875,429700,0.004694988474485417,0.005781215919994917
2017-10-27,10323.0498046875,10366.150390625,10311.2998046875,10362.2998046875,312700,-0.0020080474155119445,0.005834036383528652
2017-10-30,10363.650390625,10384.5,10344.2998046875,10353.849609375,236900,0.003925288971653147,0.00454773082503449
2017-10-31,10335.2998046875,10367.7001953125,10323.9501953125,10364.900390625,232600,-0.0027393276855447964,0.0047134038166697
2017-11-01,10440.5,10451.650390625,10383.0498046875,10390.349609375,260300,0.010127272636955603,0.004980655930042394
2017-11-02,10423.7998046875,10453.0,10412.5498046875,10440.5,201500,-0.001600839619376669,0.004985269015043798
2017-11-03,10452.5,10461.7001953125,10403.599609375,10461.5498046875,199900,0.002749549839980272,0.0049394342039174605
2017-11-06,10451.7998046875,10490.4501953125,10413.75,10431.75,193600,-6.699055402996047e-05,0.0048356863990703216
2017-11-07,10350.150390625,10485.75,10340.7998046875,10477.150390625,286900,-0.009773143593572503,0.005301286355156601
2017-11-08,10303.150390625,10384.25,10285.5,10361.9501953125,274500,-0.004551338464517429,0.005474908943998306
2017-11-09,10308.9501953125,10368.4501953125,10266.9501953125,10358.650390625,240200,0.0005627572809849458,0.005469363051370918
2017-11-10,10321.75,10344.9501953125,10254.099609375,10304.349609375,279400,0.0012408504033945,0.005368171492407632
2017-11-13,10224.9501953125,10334.150390625,10216.25,10322.0,210300,-0.009422488277922888,0.005414868791993223
2017-11-14,10186.599609375,10248.0,10175.5498046875,10223.400390625,305000,-0.003757738283689395,0.005285902645347909
2017-11-15,10118.0498046875,10175.4501953125,10094.0,10171.9501953125,207400,-0.0067521545169891405,0.005291888663074652
2017-11-16,10214.75,10232.25,10139.2001953125,10152.900390625,182600,0.009511815914835575,0.005727603519684929
2017-11-17,10283.599609375,10343.599609375,10268.0498046875,10324.5498046875,203300,0.006717601133431633,0.005889319735889062
2017-11-20,10298.75,10309.849609375,10261.5,10287.2001953125,147200,0.001472173357154509,0.005691165154589682
2017-11-21,10326.900390625,10358.7001953125,10315.0498046875,10329.25,186100,0.0027296504663746014,0.0056677339316259815
2017-11-22,10342.2998046875,10368.7001953125,10309.5498046875,10350.7998046875,157600,0.0014900834832817704,0.005659619677184672
2017-11-23,10348.75,10374.2998046875,10307.2998046875,10358.4501953125,153000,0.0006234768735595227,0.005361018529087841
2017-11-24,10389.7001953125,10404.5,10362.25,10366.7998046875,129200,0.003949210104835523,0.0053324698942816655
2017-11-27,10399.5498046875,10407.150390625,10340.2001953125,10361.0498046875,141900,0.0009475676238426342,0.005309934178816139
2017-11-28,10370.25,10409.5498046875,10355.2001953125,10387.900390625,196000,-0.0028213872448567432,0.0052869504476212295
2017-11-29,10361.2998046875,10392.9501953125,10345.900390625,10376.650390625,152500,-0.0008634372203591307,0.005253556918398843
2017-11-30,10226.5498046875,10332.7001953125,10211.25,10332.7001953125,342500,-0.013090432150481796,0.005480333039086921
2017-12-01,10121.7998046875,10272.7001953125,10108.5498046875,10263.7001953125,143400,-0.010295766224326257,0.0058454054258370355
2017-12-04,10127.75,10179.2001953125,10095.7001953125,10175.0498046875,148600,0.0005876866933977984,0.005787421026070447
2017-12-05,10118.25,10147.9501953125,10069.099609375,10118.25,155500,-0.000938457048031478,0.005779729001165507
2017-12-06,10044.099609375,10104.2001953125,10033.349609375,10088.7998046875,166100,-0.007355365457362713,0.005629752778448465
2017-12-07,10166.7001953125,10182.650390625,10061.900390625,10063.4501953125,166200,0.012132334291871919,0.006303963946504605
2017-12-08,10265.650390625,10270.849609375,10195.25,10198.4501953125,200000,0.009685715646246356,0.006692966202711927
2017-12-11,10322.25,10329.2001953125,10282.0498046875,10310.5,147400,0.005498351059959995,0.006802395176750994
2017-12-12,10240.150390625,10326.099609375,10230.2001953125,10324.900390625,175100,-0.007985453457626933,0.006709436705924084
2017-12-13,10192.9501953125,10296.5498046875,10169.849609375,10236.599609375,181600,-0.0046199820794001496,0.006736620211480695
2017-12-14,10252.099609375,10276.099609375,10141.5498046875,10229.2998046875,154300,0.005786200538018408,0.006660702432757558
2017-12-15,10333.25,10373.099609375,10319.650390625,10345.650390625,255100,0.007884326721783314,0.006560872680401837
2017-12-18,10388.75,10443.5498046875,10074.7998046875,10263.099609375,230400,0.005356638616709943,0.006503365342095828
2017-12-19,10463.2001953125,10472.2001953125,10406.0,10414.7998046875,169100,0.007140867974318959,0.006662122384718431
2017-12-20,10444.2001953125,10494.4501953125,10437.150390625,10494.400390625,175200,-0.0018175387542658723,0.006668605120398775
2017-12-21,10440.2998046875,10473.9501953125,10426.900390625,10473.9501953125,151900,-0.00037352013889224483,0.0066676994265430535
2017-12-22,10493.0,10501.099609375,10448.25,10457.2998046875,138800,0.0050350692095142814,0.006742545057260966
2017-12-26,10531.5,10545.4501953125,10477.9501953125,10512.2998046875,155600,0.0036623979675021196,0.006735834676269511
2017-12-27,10490.75,10552.400390625,10469.25,10531.0498046875,165200,-0.0038768496273459364,0.006806914091775902
2017-12-28,10477.900390625,10534.5498046875,10460.4501953125,10498.2001953125,272900,-0.0012256021006669842,0.006777813829715873
2017-12-29,10530.7001953125,10538.7001953125,10488.650390625,10492.349609375,152000,0.005026504801246669,0.00684050604474086
2018-01-02,10442.2001953125,10495.2001953125,10404.650390625,10477.5498046875,153400,-0.008439512288536271,0.0064323521027095645
2018-01-03,10443.2001953125,10503.599609375,10429.5498046875,10482.650390625,167300,9.576067320342099e-05,0.005897944086289638
2018-01-04,10504.7998046875,10513.0,10441.4501953125,10469.400390625,174900,0.005881209368789884,0.005970194415917501
2018-01-05,10558.849609375,10566.099609375,10520.099609375,10534.25,180900,0.005132056867763014,0.005980944563496308
2018-01-08,10623.599609375,10631.2001953125,10588.5498046875,10591.7001953125,169000,0.006113570815585057,0.005636461398754585
2018-01-09,10637.0,10659.150390625,10603.599609375,10645.099609375,205000,0.001260584616212523,0.005206916732991924
2018-01-10,10632.2001953125,10655.5,10592.7001953125,10652.0498046875,176400,-0.0004513385294137436,0.004936570729637495
2018-01-11,10651.2001953125,10664.599609375,10612.349609375,10637.0498046875,153800,0.0017854294613236375,0.004858498002875269
2018-01-12,10681.25,10690.400390625,10597.099609375,10682.5498046875,175200,0.0028172876803263624,0.0043499268660102995
2018-01-15,10741.5498046875,10782.650390625,10713.7998046875,10718.5,175900,0.005629512900836509,0.004138928434565478
2018-01-16,10700.4501953125,10762.349609375,10687.849609375,10761.5,211000,-0.00383356587156863,0.004286329194565165
2018-01-17,10788.5498046875,10803.0,10666.75,10702.4501953125,252700,0.00819955353642979,0.00430832145095967
2018-01-18,10817.0,10887.5,10782.400390625,10873.400390625,312000,0.002633602200690908,0.0042444321430075
2018-01-19,10894.7001953125,10906.849609375,10793.900390625,10829.2001953125,207600,0.007157479729840962,0.0042454545297920445
2018-01-22,10966.2001953125,10975.099609375,10881.400390625,10883.2001953125,231600,0.006541382438729125,0.0042688706466795685
2018-01-23,11083.7001953125,11092.900390625,10994.5498046875,10997.400390625,284600,0.010657745398174344,0.004587372772222517
2018-01-24,11086.0,11110.099609375,11046.150390625,11069.349609375,283400,0.000207472782716017,0.004593236693319167
2018-01-25,11069.650390625,11095.599609375,11009.2001953125,11095.599609375,330300,-0.0014758864718050037,0.0046710103078886995
2018-01-29,11130.400390625,11171.5498046875,11075.9501953125,11079.349609375,241700,0.00547297411504586,0.0044874832574458255
2018-01-30,11049.650390625,11121.099609375,11033.900390625,11120.849609375,228000,-0.007281350035077295,0.00493282234244182
2018-01-31,11027.7001953125,11058.5,10979.2998046875,11018.7998046875,245900,-0.0019884815852113905,0.0049924735688155345
2018-02-01,11016.900390625,11117.349609375,10878.7998046875,11044.5498046875,306200,-0.000979814128127614,0.004431805628559151
2018-02-02,10760.599609375,10954.9501953125,10736.099609375,10938.2001953125,282700,-0.023539213933076866,0.00721421490982599
2018-02-05,10666.5498046875,10702.75,10586.7998046875,10604.2998046875,240100,-0.00877862069830589,0.007466396076734789
2018-02-06,10498.25,10594.150390625,10276.2998046875,10295.150390625,266500,-0.01590408165467595,0.008219136900831791
2018-02-07,10476.7001953125,10614.0,10446.400390625,10607.2001953125,250400,-0.0020548141539544224,0.008094059044977772
2018-02-08,10576.849609375,10637.7998046875,10479.5498046875,10518.5,232200,0.009513851145813865,0.008387196245597504
2018-02-09,10454.9501953125,10480.2001953125,10398.2001953125,10416.5,191600,-0.0115920444485001,0.00874398605110472
2018-02-12,10539.75,10555.5,10485.400390625,10518.2001953125,217400,0.008078254517088934,0.008942611594395479
2018-02-14,10500.900390625,10590.5498046875,10456.650390625,10585.75,229200,-0.003692818691702758,0.008934668267528735
2018-02-15,10545.5,10618.099609375,10511.0498046875,10537.900390625,210600,0.004238223668407977,0.008889568330086264
2018-02-16,10452.2998046875,10612.900390625,10434.0498046875,10596.2001953125,184300,-0.008877197442514924,0.009040291813245631
2018-02-19,10378.400390625,10489.349609375,10302.75,10488.900390625,187300,-0.007095270288084443,0.008866593438341085
2018-02-20,10360.400390625,10429.349609375,10347.650390625,10391.0,187700,-0.0017358770846747271,0.008807294681163196
2018-02-21,10397.4501953125,10426.099609375,10349.599609375,10426.0,234100,0.003569718731482044,0.00865312866048161
2018-02-22,10382.7001953125,10397.5498046875,10340.650390625,10354.349609375,313600,-0.0014196242279203768,0.008421166303508497
2018-02-23,10491.0498046875,10499.099609375,10396.650390625,10408.099609375,210600,0.010381515779008083,0.008399604519804049
2018-02-26,10582.599609375,10592.9501953125,10520.2001953125,10526.5498046875,171900,0.008688611908417675,0.00873921606359925
2018-02-27,10554.2998046875,10631.650390625,10537.25,10615.2001953125,187500,-0.002677764703635068,0.008738083177999385
2018-02-28,10492.849609375,10535.5,10461.5498046875,10488.9501953125,286000,-0.0058393057141950064,0.008584201855349525
2018-03-01,10458.349609375,10525.5,10447.150390625,10479.9501953125,176000,-0.003293370543887722,0.008524214618270258
2018-03-05,10358.849609375,10428.7001953125,10323.900390625,10428.2998046875,194000,-0.009559475957881534,0.008655311838622098
2018-03-06,10249.25,10441.349609375,10215.900390625,10420.5,222900,-0.01063665692404489,0.008799094909705431
2018-03-07,10154.2001953125,10243.349609375,10141.5498046875,10232.9501953125,249500,-0.009317099938461516,0.007646543261297455
2018-03-08,10242.650390625,10270.349609375,10146.400390625,10216.25,226400,0.00867298109371104,0.007903960504350688
2018-03-09,10226.849609375,10296.7001953125,10211.900390625,10271.2998046875,186500,-0.0015438368683495453,0.007226813199914128
2018-03-12,10421.400390625,10433.650390625,10295.4501953125,10301.599609375,216400,0.018844845326350685,0.008446231170010858
2018-03-13,10426.849609375,10478.599609375,10377.849609375,10389.5,266700,0.000522750722395459,0.008149095040236429
2018-03-14,10410.900390625,10420.349609375,10336.2998046875,10393.0498046875,181400,-0.0015308007692338495,0.0077620520289778784
2018-03-15,10360.150390625,10420.0,10346.2001953125,10405.4501953125,173900,-0.004886618546444992,0.007584168820655969
2018-03-16,10195.150390625,10346.2998046875,10180.25,10345.150390625,328500,-0.0160545978679463,0.008267388190818358
2018-03-19,10094.25,10224.5498046875,10075.2998046875,10215.349609375,210200,-0.00994620052782473,0.008361997951336806
2018-03-20,10124.349609375,10155.650390625,10049.099609375,10051.5498046875,203000,0.002977420018466655,0.008280108537438706
2018-03-21,10155.25,10227.2998046875,10132.9501953125,10181.9501953125,204800,0.003047438325629427,0.008234206329685688
2018-03-22,10114.75,10207.849609375,10105.400390625,10167.5,230500,-0.003996058598285198,0.008258559967697622
2018-03-23,9998.0498046875,10027.7001953125,9951.900390625,9968.7998046875,285700,-0.011604700101594518,0.008486338230585198
2018-03-26,10130.650390625,10143.5,9958.5498046875,9989.150390625,262600,0.01317546616079525,0.009100110041426492
2018-03-27,10184.150390625,10207.900390625,10139.650390625,10188.0,225700,0.005267107884641591,0.008840222448073629
2018-03-28,10113.7001953125,10158.349609375,10096.900390625,10143.599609375,344400,-0.006941668814759831,0.008601905499992287
2018-04-02,10211.7998046875,10220.099609375,10127.75,10151.650390625,225400,0.009652935584409928,0.008977320968481112
2018-04-03,10245.0,10255.349609375,10171.0498046875,10186.849609375,205300,0.0032458864317621047,0.008980250391242874
2018-04-04,10128.400390625,10279.849609375,10111.2998046875,10274.599609375,231100,-0.011446384030859532,0.00925025656198547
2018-04-05,10325.150390625,10331.7998046875,10227.4501953125,10228.4501953125,236800,0.019239306758980577,0.010095898319469613
2018-04-06,10331.599609375,10350.4501953125,10290.849609375,10322.75,200200,0.0006244175835545499,0.009806249786745606
